experimento,hilo,tiempo_obtener_logger_ns,timestamp_ns,mensaje,tiempo_escritura_ns,tiempo_total_registro_ns
47,3,260300,846241094931200,6,1532800,
47,1,319500,846241095187700,13,513200,
47,4,162800,846241095419700,13,1075500,
47,2,335200,846241095667000,7,1540800,
47,4,162800,846241095916500,14,494100,
47,1,319500,846241096171400,14,981100,
47,3,260300,846241096473200,7,1535100,
47,2,335200,846241096714100,8,1044500,
47,2,335200,846241096942200,9,225400,
47,3,260300,846241097243700,8,767800,
47,2,335200,846241097469500,10,524800,
47,3,260300,846241097717200,9,470700,
47,2,335200,846241097947400,11,468900,
47,3,260300,846241098169200,10,449000,
47,2,335200,846241098445200,12,495000,
47,3,260300,846241098687700,11,510100,
47,2,335200,846241098930600,13,455200,
47,3,260300,846241099166500,12,476200,
47,2,335200,846241099417400,14,484100,
47,3,260300,846241099614300,13,445300,
47,3,260300,846241099847200,14,230600,
47,1,319500,,,TOTAL,,34278200
47,2,335200,,,TOTAL,,37465400
47,3,260300,,,TOTAL,,37912200
47,4,162800,,,TOTAL,,34008300
48,1,313800,846241268347500,0,22799300,
48,4,153700,846241268693500,0,23140000,
48,2,333800,846241269030800,0,23421600,
48,3,236900,846241269322500,0,23743200,
48,2,333800,846241269678400,1,642700,
48,4,153700,846241270000300,1,1124600,
48,1,313800,846241270221100,1,1347800,
48,4,153700,846241270475100,2,472100,
48,2,333800,846241270704200,2,1022600,
48,3,236900,846241271104800,1,1777500,
48,2,333800,846241271452200,3,745400,
48,4,153700,846241271748300,3,1270400,
48,1,313800,846241271974400,2,1750600,
48,4,153700,846241272250800,4,499900,
48,2,333800,846241272585700,4,1130200,
48,3,236900,846241272848100,2,1740200,
48,2,333800,846241273155200,5,566900,
48,4,153700,846241273415800,5,1162700,
48,1,313800,846241273727600,3,1750400,
48,4,153700,846241273994700,6,576100,
48,2,333800,846241274255100,6,1097400,
48,3,236900,846241274540200,3,1689400,
48,2,333800,846241274820400,7,562800,
48,4,153700,846241275050100,7,1052600,
48,1,313800,846241275269100,4,1539200,
48,4,153700,846241275513600,8,460700,
48,2,333800,846241275786300,8,963300,
48,3,236900,846241276075400,4,1532100,
48,2,333800,846241276350500,9,561200,
48,4,153700,846241276663200,9,1146900,
48,1,313800,846241276982500,5,1710700,
48,4,153700,846241277290900,10,624900,
48,2,333800,846241277550600,10,1197400,
48,3,236900,846241277841100,5,1763300,
48,2,333800,846241278109000,11,549500,
48,4,153700,846241278340000,11,1030100,
48,1,313800,846241278588000,6,1602900,
48,4,153700,846241278851700,12,508900,
48,2,333800,846241279152200,12,1040400,
48,3,236900,846241279454600,6,1610700,
48,2,333800,846241279700000,13,545200,
48,4,153700,846241279934600,13,1080200,
48,1,313800,846241280216300,7,1625300,
48,4,153700,846241280504900,14,567500,
48,2,333800,846241280796000,14,1093400,
48,3,236900,846241281143000,7,1685800,
48,1,313800,846241281462500,8,1243600,
48,1,313800,846241281729200,9,263800,
48,3,236900,846241282047200,8,901400,
48,1,313800,846241282333000,10,601200,
48,3,236900,846241282608600,9,558700,
48,1,313800,846241282909900,11,565900,
48,3,236900,846241283215700,10,604800,
48,1,313800,846241283515300,12,602800,
48,3,236900,846241283811400,11,585000,
48,1,313800,846241284022900,13,467800,
48,3,236900,846241284244900,12,430700,
48,1,313800,846241284555300,14,529800,
48,3,236900,846241284825300,13,577800,
48,3,236900,846241285116600,14,288300,
48,1,313800,,,TOTAL,,39010300
48,2,333800,,,TOTAL,,35190100
48,3,236900,,,TOTAL,,39540200
48,4,153700,,,TOTAL,,34954100
49,1,396900,846241438466900,0,19810100,
49,4,339000,846241438804800,0,20090900,
49,3,236700,846241439218500,0,20539100,
49,2,446800,846241439517700,0,20769500,
49,3,236700,846241439846200,1,622800,
49,1,396900,846241440140400,1,1095400,
49,4,339000,846241440518100,1,1478900,
49,1,396900,846241440905800,2,763000,
49,3,236700,846241441154800,2,1306200,
49,2,446800,846241441410900,1,1888400,
49,3,236700,846241441676000,3,518900,
49,1,396900,846241441952900,3,1044600,
49,4,339000,846241442194400,2,1673600,
49,1,396900,846241442467100,4,511800,
49,3,236700,846241442712800,4,1034300,
49,2,446800,846241442956000,2,1542500,
49,3,236700,846241443261600,5,546500,
49,1,396900,846241443559600,5,1090100,
49,4,339000,846241443779100,3,1582200,
49,1,396900,846241444076200,6,514000,
49,3,236700,846241444326800,6,1062500,
49,2,446800,846241444563500,3,1604900,
49,3,236700,846241444800700,7,471400,
49,1,396900,846241445003500,7,925000,
49,4,339000,846241445213800,4,1432000,
49,1,396900,846241445473900,8,468200,
49,3,236700,846241445696700,8,893500,
49,2,446800,846241445875500,4,1309300,
49,3,236700,846241446057500,9,358600,
49,1,396900,846241446330700,9,854100,
49,4,339000,846241446554800,5,1338500,
49,1,396900,846241446789300,10,456200,
49,3,236700,846241447009400,10,950200,
49,2,446800,846241447250700,5,1373000,
49,3,236700,846241447469300,11,452500,
49,1,396900,846241447712900,11,908900,
49,4,339000,846241447936700,6,1379500,
49,1,396900,846241448232300,12,516800,
49,3,236700,846241448420800,12,949300,
49,2,446800,846241448606500,6,1353000,
49,3,236700,846241448857000,13,433800,
49,1,396900,846241449132700,13,897800,
49,4,339000,846241449350500,7,1411300,
49,1,396900,846241449662000,14,526900,
49,3,236700,846241449927000,14,1067500,
49,2,446800,846241450252300,7,1643400,
49,4,339000,846241450505600,8,1152800,
49,4,339000,846241450743300,9,235400,
49,4,339000,846241450962000,10,216300,
49,2,446800,846241451241600,8,986600,
49,2,446800,846241451477300,9,232800,
49,4,339000,846241451717600,11,744700,
49,2,446800,846241451941200,10,461400,
49,4,339000,846241452260500,12,540100,
49,2,446800,846241452532700,11,577900,
49,4,339000,846241452850500,13,541800,
49,2,446800,846241453115300,12,579900,
49,4,339000,846241453423000,14,570100,
49,2,446800,846241453759800,13,641800,
49,2,446800,846241453953200,14,190700,
49,1,396900,,,TOTAL,,31011200
49,2,446800,,,TOTAL,,35207800
49,3,236700,,,TOTAL,,31250300
49,4,339000,,,TOTAL,,34711700
50,3,289800,846241625446100,0,20911600,
50,1,345300,846241625714700,0,21211000,
50,4,206200,846241626059100,0,21549100,
50,2,361300,846241626468900,0,21905700,
50,4,206200,846241626765700,1,701900,
50,3,289800,846241627053800,1,1160000,
50,1,345300,846241627399800,1,1503400,
50,3,289800,846241627673600,2,617400,
50,4,206200,846241627928000,2,1159700,
50,2,361300,846241628253700,1,1779400,
50,4,206200,846241628518900,3,588200,
50,3,289800,846241628861100,3,1184700,
50,1,345300,846241629155200,2,1752200,
50,3,289800,846241629427400,4,563800,
50,4,206200,846241629700500,4,1178800,
50,2,361300,846241629972000,2,1715800,
50,4,206200,846241630242600,5,539600,
50,3,289800,846241630520800,5,1091000,
50,1,345300,846241630797100,3,1639300,
50,3,289800,846241631080600,6,557200,
50,4,206200,846241631359800,6,1114800,
50,2,361300,846241631670900,3,1696200,
50,4,206200,846241631979800,7,617300,
50,3,289800,846241632243800,7,1160600,
50,1,345300,846241632569300,4,1769700,
50,3,289800,846241632842300,8,595800,
50,4,206200,846241633104300,8,1122100,
50,2,361300,846241633433800,4,1760100,
50,4,206200,846241633718200,9,611500,
50,3,289800,846241634057000,9,1212100,
50,1,345300,846241634350900,5,1779300,
50,3,289800,846241634653700,10,594000,
50,4,206200,846241634903800,10,1183200,
50,2,361300,846241635183100,5,1746500,
50,4,206200,846241635445800,11,533600,
50,3,289800,846241635740000,11,1068800,
50,1,345300,846241636042100,6,1688800,
50,3,289800,846241636297700,12,554600,
50,4,206200,846241636605000,12,1156600,
50,2,361300,846241636874300,6,1688900,
50,4,206200,846241637153900,13,546300,
50,3,289800,846241637359000,13,1058800,
50,1,345300,846241637617200,7,1572500,
50,1,345300,846241637833000,8,213100,
50,3,289800,846241638120200,14,759000,
50,4,206200,846241638342000,14,1185200,
50,2,361300,846241638641900,7,1765100,
50,1,345300,846241638896800,9,1061200,
50,1,345300,846241639200900,10,301500,
50,2,361300,846241639424900,8,780300,
50,1,345300,846241639672500,11,462900,
50,1,345300,846241639894300,12,219700,
50,2,361300,846241640103100,9,674900,
50,1,345300,846241640361900,13,465300,
50,2,361300,846241640609700,10,504100,
50,1,345300,846241640857800,14,465900,
50,2,361300,846241641154700,11,536900,
50,2,361300,846241641346700,12,189700,
50,2,361300,846241641537000,13,188100,
50,2,361300,846241641723100,14,184000,
50,1,345300,,,TOTAL,,36356400
50,2,361300,,,TOTAL,,37162200
50,3,289800,,,TOTAL,,33588100
50,4,206200,,,TOTAL,,33834800
51,2,309900,846241824684800,0,22244800,
51,4,282300,846241824984800,0,22534600,
51,1,380900,846241825348900,0,22914600,
51,3,371200,846241825743200,0,23278400,
51,1,380900,846241826022500,1,668500,
51,2,309900,846241826296000,1,1064900,
51,4,282300,846241826570500,1,1339300,
51,2,309900,846241826912400,2,613900,
51,1,380900,846241827191500,2,1166200,
51,3,371200,846241827514300,1,1766700,
51,1,380900,846241827821700,3,627400,
51,2,309900,846241828084500,3,1169700,
51,4,282300,846241828343200,2,1769800,
51,2,309900,846241828647000,4,555600,
51,1,380900,846241828878300,4,1053900,
51,3,371200,846241829145500,2,1628700,
51,1,380900,846241829404800,5,524200,
51,2,309900,846241829648200,5,998600,
51,4,282300,846241829894200,3,1544300,
51,2,309900,846241830190300,6,539400,
51,1,380900,846241830454200,6,1046800,
51,3,371200,846241830711400,3,1563300,
51,1,380900,846241830942800,7,485900,
51,2,309900,846241831260900,7,1068100,
51,4,282300,846241831540900,4,1643900,
51,2,309900,846241831814000,8,550500,
51,1,380900,846241832108800,8,1163300,
51,3,371200,846241832325300,4,1611300,
51,1,380900,846241832535600,9,424300,
51,2,309900,846241832773100,9,956300,
51,4,282300,846241833018300,5,1474800,
51,2,309900,846241833268400,10,492800,
51,1,380900,846241833510900,10,973000,
51,3,371200,846241833750200,5,1422300,
51,1,380900,846241833992800,11,473500,
51,2,309900,846241834233700,11,949500,
51,4,282300,846241834522500,6,1501600,
51,2,309900,846241834835900,12,599700,
51,1,380900,846241835157600,12,1162100,
51,3,371200,846241835379600,6,1626900,
51,1,380900,846241835584700,13,424500,
51,2,309900,846241835836800,13,998100,
51,4,282300,846241836076100,7,1551100,
51,2,309900,846241836321600,14,482200,
51,1,380900,846241836615900,14,1028500,
51,3,371200,846241836861200,7,1479000,
51,4,282300,846241837091400,8,1012700,
51,3,371200,846241837330400,8,466500,
51,4,282300,846241837590800,9,496600,
51,4,282300,846241837806800,10,213400,
51,3,371200,846241838047600,9,714200,
51,4,282300,846241838276700,11,462300,
51,4,282300,846241838497500,12,218800,
51,3,371200,846241838768400,10,718100,
51,4,282300,846241839029400,13,529700,
51,3,371200,846241839279200,11,502900,
51,4,282300,846241839511800,14,476500,
51,3,371200,846241839822800,12,541300,
51,3,371200,846241840067700,13,242600,
51,3,371200,846241840256600,14,187200,
51,1,380900,,,TOTAL,,34184300
51,2,309900,,,TOTAL,,33884500
51,3,371200,,,TOTAL,,37794100
51,4,282300,,,TOTAL,,37063600
52,2,471200,846242013582600,0,24825100,
52,1,421100,846242013899000,0,25220900,
52,4,244000,846242014263600,0,25568800,
52,3,363000,846242014561800,0,25831600,
52,4,244000,846242014847400,1,578800,
52,2,471200,846242015191200,1,1079000,
52,1,421100,846242015527900,1,1410800,
52,2,471200,846242015883700,2,689900,
52,4,244000,846242016121100,2,1270700,
52,3,363000,846242016467900,1,1901200,
52,4,244000,846242016746400,3,622400,
52,2,471200,846242017034400,3,1148200,
52,1,421100,846242017250800,2,1720300,
52,2,471200,846242017514500,4,477500,
52,4,244000,846242017794800,4,1045200,
52,3,363000,846242018081700,2,1611400,
52,4,244000,846242018365800,5,568300,
52,2,471200,846242018653900,5,1136900,
52,1,421100,846242018878000,3,1624300,
52,2,471200,846242019149100,6,492800,
52,4,244000,846242019438800,6,1070400,
52,4,244000,846242019710500,7,268600,
52,3,363000,846242020000300,3,1916200,
52,4,244000,846242020218900,8,504400,
52,2,471200,846242020513700,7,1361900,
52,1,421100,846242020762500,4,1881500,
52,2,471200,846242021007700,8,490800,
52,4,244000,846242021225300,9,1003300,
52,3,363000,846242021510500,4,1507300,
52,4,244000,846242021785000,10,556800,
52,2,471200,846242022051000,9,1040400,
52,1,421100,846242022254600,5,1489000,
52,2,471200,846242022538700,10,484800,
52,4,244000,846242022748100,11,947500,
52,3,363000,846242022980300,5,1466900,
52,4,244000,846242023209500,12,458700,
52,2,471200,846242023504400,11,959500,
52,1,421100,846242023798400,6,1540700,
52,2,471200,846242024111500,12,604600,
52,4,244000,846242024338000,13,1125300,
52,3,363000,846242024622900,6,1639700,
52,4,244000,846242024916600,14,575900,
52,2,471200,846242025202200,13,1088300,
52,1,421100,846242025420500,7,1619600,
52,2,471200,846242025702700,14,498200,
52,3,363000,846242025945700,7,1320400,
52,1,421100,846242026222000,8,798900,
52,1,421100,846242026517800,9,292800,
52,3,363000,846242026809800,8,861300,
52,3,363000,846242027114000,9,301500,
52,1,421100,846242027359100,10,838500,
52,3,363000,846242027655100,10,532400,
52,1,421100,846242027942700,11,575100,
52,3,363000,846242028245600,11,583500,
52,1,421100,846242028470600,12,525300,
52,3,363000,846242028767100,12,486600,
52,1,421100,846242029022600,13,549200,
52,3,363000,846242029352800,13,583200,
52,3,363000,846242029617300,14,262100,
52,1,421100,846242051632700,14,22607300,
52,1,421100,,,TOTAL,,62960600
52,2,471200,,,TOTAL,,36947800
52,3,363000,,,TOTAL,,40890000
52,4,244000,,,TOTAL,,36224200
53,2,341700,846242254628900,0,23846700,
53,4,147900,846242255093300,0,24363800,
53,3,246400,846242255514100,0,24760400,
53,1,335900,846242255860400,0,25135100,
53,1,335900,846242256153200,1,287900,
53,1,335900,846242256446300,2,290400,
53,1,335900,846242256795900,3,346700,
53,1,335900,846242257085700,4,287000,
53,3,246400,846242257406600,1,1886700,
53,3,246400,846242257749700,2,340000,
53,2,341700,846242258085900,1,2810800,
53,4,147900,846242258375700,1,3100400,
53,2,341700,846242258731900,2,643300,
53,3,246400,846242259047700,3,1291200,
53,1,335900,846242259353500,5,2264500,
53,3,246400,846242259674500,4,624200,
53,2,341700,846242259982700,3,1248200,
53,4,147900,846242260222100,2,1843200,
53,2,341700,846242260490400,4,505300,
53,3,246400,846242260784300,5,1106900,
53,1,335900,846242261052700,6,1696700,
53,3,246400,846242261396100,6,609300,
53,2,341700,846242261669400,5,1176400,
53,4,147900,846242261885000,3,1660400,
53,2,341700,846242262165000,6,492800,
53,3,246400,846242262399600,7,1001000,
53,1,335900,846242262678300,7,1622800,
53,3,246400,846242262973700,8,571600,
53,2,341700,846242263208400,7,1039100,
53,4,147900,846242263517100,4,1629600,
53,2,341700,846242263825900,8,610800,
53,3,246400,846242264116300,9,1140000,
53,1,335900,846242264463600,8,1782300,
53,3,246400,846242264762000,10,643300,
53,2,341700,846242264985400,9,1156600,
53,4,147900,846242265249200,5,1729300,
53,2,341700,846242265571700,10,583500,
53,3,246400,846242265811800,11,1030700,
53,1,335900,846242266086900,9,1618800,
53,3,246400,846242266389100,12,574600,
53,2,341700,846242266633000,11,1053900,
53,4,147900,846242266880300,6,1628300,
53,2,341700,846242267133600,12,488500,
53,3,246400,846242267371200,13,979500,
53,1,335900,846242267602300,10,1512700,
53,3,246400,846242267819900,14,446100,
53,2,341700,846242268122400,13,986100,
53,4,147900,846242268334300,7,1451300,
53,2,341700,846242268629600,14,504500,
53,1,335900,846242268878600,11,1267000,
53,4,147900,846242269092300,8,755300,
53,1,335900,846242269313500,12,432400,
53,4,147900,846242269528900,9,433900,
53,1,335900,846242269756200,13,440200,
53,4,147900,846242269979200,10,447600,
53,1,335900,846242270190400,14,401900,
53,4,147900,846242270464700,11,478200,
53,4,147900,846242270733100,12,266000,
53,4,147900,846242271005900,13,270400,
53,4,147900,846242271264800,14,256600,
53,1,335900,,,TOTAL,,39467700
53,2,341700,,,TOTAL,,37850200
53,3,246400,,,TOTAL,,37069100
53,4,147900,,,TOTAL,,40537600
54,4,219100,846242467068300,0,21979600,
54,2,446000,846242467387400,0,22238100,
54,3,333700,846242467733700,0,22611400,
54,1,381900,846242468118900,0,23054600,
54,3,333700,846242468396300,1,657800,
54,4,219100,846242468668000,1,1164100,
54,2,446000,846242468972600,1,1467100,
54,4,219100,846242469234200,2,563600,
54,3,333700,846242469501800,2,1102800,
54,1,381900,846242469761600,1,1637900,
54,3,333700,846242470024400,3,519900,
54,4,219100,846242470273800,3,1037600,
54,2,446000,846242470511800,2,1536700,
54,4,219100,846242470767800,4,491700,
54,3,333700,846242471011100,4,984100,
54,1,381900,846242471300900,2,1536800,
54,3,333700,846242471545300,5,531400,
54,4,219100,846242471782700,5,1012400,
54,2,446000,846242472008600,3,1494200,
54,4,219100,846242472263600,6,478400,
54,3,333700,846242472500700,6,952800,
54,1,381900,846242472744500,3,1440700,
54,3,333700,846242472971500,7,468100,
54,4,219100,846242473216400,7,950300,
54,2,446000,846242473461600,4,1450700,
54,4,219100,846242473700700,8,481800,
54,3,333700,846242473928900,8,954900,
54,1,381900,846242474137200,4,1390100,
54,3,333700,846242474378900,9,447300,
54,4,219100,846242474625700,9,922300,
54,2,446000,846242474903000,5,1439000,
54,4,219100,846242475110100,10,481700,
54,3,333700,846242475349900,10,968500,
54,1,381900,846242475579900,5,1440800,
54,3,333700,846242475809300,11,451300,
54,4,219100,846242476039400,11,917200,
54,2,446000,846242476310300,6,1404800,
54,4,219100,846242476534200,12,492300,
54,3,333700,846242476776400,12,964700,
54,1,381900,846242477016700,6,1434300,
54,3,333700,846242477242300,13,463500,
54,4,219100,846242477487600,13,950900,
54,2,446000,846242477718400,7,1405400,
54,4,219100,846242477920300,14,430100,
54,3,333700,846242478127300,14,882900,
54,1,381900,846242478422700,7,1403400,
54,2,446000,846242478728500,8,1007500,
54,1,381900,846242478962200,8,536900,
54,2,446000,846242479227200,9,496000,
54,1,381900,846242479481000,9,516400,
54,2,446000,846242479704900,10,475300,
54,1,381900,846242479926800,10,443200,
54,2,446000,846242480221700,11,506200,
54,1,381900,846242480490500,11,556600,
54,2,446000,846242480796500,12,572400,
54,1,381900,846242480988500,12,473900,
54,1,381900,846242481165300,13,174800,
54,2,446000,846242481488100,13,688900,
54,1,381900,846242481683900,14,516300,
54,2,446000,846242482002800,14,512200,
54,1,381900,,,TOTAL,,36622000
54,2,446000,,,TOTAL,,36856100
54,3,333700,,,TOTAL,,33007600
54,4,219100,,,TOTAL,,32833900
55,1,360700,846242652438300,0,21131200,
55,3,261000,846242652771000,0,21447500,
55,2,403100,846242653090800,0,21707900,
55,4,208200,846242653429900,0,22122700,
55,4,208200,846242653729700,1,295300,
55,4,208200,846242654002700,2,270700,
55,2,403100,846242654432700,1,1337000,
55,1,360700,846242654715300,1,1791500,
55,1,360700,846242655035000,2,317300,
55,1,360700,846242655298900,3,261100,
55,1,360700,846242655548800,4,247500,
55,1,360700,846242655882700,5,331300,
55,1,360700,846242656160500,6,275300,
55,1,360700,846242656389300,7,226300,
55,1,360700,846242656622700,8,230900,
55,1,360700,846242656862900,9,237500,
55,1,360700,846242657165900,10,300700,
55,1,360700,846242657467600,11,282000,
55,1,360700,846242657733400,12,263200,
55,1,360700,846242658000200,13,264400,
55,1,360700,846242658267200,14,264400,
55,3,261000,846242658667900,1,5745600,
55,3,261000,846242658919200,2,248700,
55,3,261000,846242659193000,3,270900,
55,2,403100,846242659464100,2,5028900,
55,4,208200,846242659751900,3,5747000,
55,4,208200,846242659963800,4,209600,
55,2,403100,846242660262600,3,791500,
55,2,403100,846242660506700,4,241600,
55,2,403100,846242660769500,5,260600,
55,2,403100,846242660999400,6,227500,
55,2,403100,846242661232400,7,230900,
55,2,403100,846242661460600,8,226100,
55,2,403100,846242661702400,9,239400,
55,2,403100,846242661963800,10,259100,
55,3,261000,846242662230000,4,3033700,
55,2,403100,846242662492500,11,517300,
55,2,403100,846242662748200,12,252700,
55,4,208200,846242663018900,5,3052500,
55,4,208200,846242663255700,6,234200,
55,2,403100,846242663532500,13,781700,
55,2,403100,846242663808000,14,272500,
55,3,261000,846242664162600,5,1930200,
55,4,208200,846242664424400,7,1166500,
55,3,261000,846242664765300,6,595800,
55,4,208200,846242665019800,8,592600,
55,4,208200,846242665230500,9,203200,
55,3,261000,846242665500400,7,732700,
55,4,208200,846242665735700,10,502600,
55,3,261000,846242666059800,8,556700,
55,4,208200,846242666305900,11,556400,
55,3,261000,846242666657000,9,594800,
55,4,208200,846242666921300,12,612700,
55,3,261000,846242667195800,10,536300,
55,4,208200,846242667458700,13,534800,
55,3,261000,846242667784800,11,539500,
55,4,208200,846242668049200,14,588000,
55,3,261000,846242668410300,12,622400,
55,3,261000,846242668672100,13,259200,
55,3,261000,846242668889600,14,215300,
55,1,360700,,,TOTAL,,26963400
55,2,403100,,,TOTAL,,32427800
55,3,261000,,,TOTAL,,37568600
55,4,208200,,,TOTAL,,36744700
56,2,424300,846242842716400,0,25571400,
56,3,286100,846242843041400,0,25955500,
56,1,382100,846242843452600,0,26408800,
56,4,184000,846242843804100,0,26748200,
56,1,382100,846242844067100,1,609700,
56,2,424300,846242844318200,1,1104200,
56,3,286100,846242844640600,1,1423500,
56,2,424300,846242844952700,2,632400,
56,1,382100,846242845194500,2,1124700,
56,4,184000,846242845442500,1,1633500,
56,1,382100,846242845753600,3,556400,
56,2,424300,846242846044700,3,1089600,
56,3,286100,846242846393400,2,1749600,
56,2,424300,846242846640700,4,593300,
56,1,382100,846242846909600,4,1153600,
56,4,184000,846242847143100,2,1698500,
56,1,382100,846242847413800,5,501600,
56,2,424300,846242847659100,5,1015500,
56,3,286100,846242847902800,3,1505100,
56,2,424300,846242848106300,6,444500,
56,1,382100,846242848413300,6,996900,
56,4,184000,846242848661300,3,1515300,
56,1,382100,846242848931900,7,507000,
56,2,424300,846242849181300,7,1072500,
56,3,286100,846242849410500,4,1505000,
56,2,424300,846242849650800,8,467000,
56,1,382100,846242849860600,8,926300,
56,4,184000,846242850154900,4,1491000,
56,1,382100,846242850402800,9,539300,
56,2,424300,846242850626400,9,972700,
56,3,286100,846242850926900,5,1513800,
56,2,424300,846242851192600,10,563500,
56,1,382100,846242851491700,10,1086500,
56,4,184000,846242851711100,5,1553700,
56,1,382100,846242852008100,11,507400,
56,2,424300,846242852267700,11,1056200,
56,3,286100,846242852504400,6,1575100,
56,2,424300,846242852811600,12,541100,
56,1,382100,846242853089900,12,1079300,
56,4,184000,846242853296200,6,1577900,
56,1,382100,846242853495500,13,403000,
56,2,424300,846242853695600,13,881400,
56,3,286100,846242853942500,7,1435200,
56,2,424300,846242854199600,14,502100,
56,1,382100,846242854481700,14,977600,
56,4,184000,846242854773200,7,1474600,
56,3,286100,846242855049200,8,1103900,
56,4,184000,846242855261200,8,485300,
56,4,184000,846242855436100,9,172500,
56,3,286100,846242855722800,9,670800,
56,4,184000,846242855913600,10,475300,
56,3,286100,846242856195700,10,470300,
56,4,184000,846242856399600,11,479400,
56,3,286100,846242856599300,11,396000,
56,4,184000,846242856880200,12,478400,
56,3,286100,846242857151600,12,511700,
56,4,184000,846242857358400,13,475600,
56,3,286100,846242857584100,13,430000,
56,4,184000,846242857837400,14,476600,
56,3,286100,846242858122500,14,536000,
56,1,382100,,,TOTAL,,37440800
56,2,424300,,,TOTAL,,37057300
56,3,286100,,,TOTAL,,41039200
56,4,184000,,,TOTAL,,40784300
57,2,418600,846243026921600,0,24192500,
57,1,371100,846243027275700,0,24630600,
57,4,184100,846243027629700,0,24961600,
57,3,315000,846243027957200,0,25254600,
57,4,184100,846243028252400,1,618000,
57,2,418600,846243028476700,1,1052400,
57,1,371100,846243028817100,1,1391800,
57,2,418600,846243029153900,2,674200,
57,2,418600,846243029455100,3,298300,
57,4,184100,846243029754300,2,1499600,
57,3,315000,846243029976000,1,2013300,
57,4,184100,846243030263300,3,506500,
57,2,418600,846243030552000,4,1094200,
57,1,371100,846243030779800,2,1960200,
57,2,418600,846243031068700,5,514100,
57,4,184100,846243031278100,4,1012100,
57,3,315000,846243031488400,2,1509300,
57,4,184100,846243031777300,5,496300,
57,2,418600,846243031996200,6,924800,
57,1,371100,846243032230900,3,1448200,
57,2,418600,846243032494800,7,495700,
57,4,184100,846243032798200,6,1018300,
57,3,315000,846243033082900,3,1591600,
57,4,184100,846243033374300,7,573600,
57,2,418600,846243033644800,8,1147500,
57,1,371100,846243033885100,4,1651000,
57,2,418600,846243034135100,9,487900,
57,4,184100,846243034437500,8,1060700,
57,3,315000,846243034718700,4,1633300,
57,4,184100,846243035044200,9,604000,
57,2,418600,846243035310700,10,1172700,
57,1,371100,846243035585500,5,1697600,
57,2,418600,846243035885700,11,552100,
57,2,418600,846243036174800,12,286300,
57,4,184100,846243036482900,10,1436300,
57,3,315000,846243036745400,5,2024300,
57,4,184100,846243036985700,11,492600,
57,2,418600,846243037203400,13,1025800,
57,1,371100,846243037452600,6,1864100,
57,2,418600,846243037722500,14,516400,
57,4,184100,846243037979600,12,991100,
57,3,315000,846243038202000,6,1453800,
57,4,184100,846243038412500,13,429800,
57,1,371100,846243038740600,7,1285200,
57,4,184100,846243038978400,14,563000,
57,3,315000,846243039296500,7,1091500,
57,1,371100,846243039518000,8,774700,
57,3,315000,846243039800300,8,501300,
57,3,315000,846243040054200,9,251400,
57,1,371100,846243040305900,9,785100,
57,3,315000,846243040540000,10,483700,
57,1,371100,846243040821400,10,512800,
57,3,315000,846243041096400,11,545900,
57,3,315000,846243041404800,12,305800,
57,1,371100,846243041633300,11,803500,
57,3,315000,846243041918600,13,475200,
57,1,371100,846243042139200,12,502800,
57,3,315000,846243042409100,14,488100,
57,1,371100,846243042724800,13,582900,
57,1,371100,846243043012600,14,285200,
57,1,371100,,,TOTAL,,40370000
57,2,418600,,,TOTAL,,34996300
57,3,315000,,,TOTAL,,39717400
57,4,184100,,,TOTAL,,36313500
58,3,335600,846243240769900,0,22380100,
58,4,230400,846243241092800,0,22717800,
58,1,368300,846243241503900,0,23135300,
58,2,405700,846243241846700,0,23435700,
58,1,368300,846243242151700,1,641600,
58,3,335600,846243242381900,1,1086800,
58,4,230400,846243242784100,1,1488900,
58,3,335600,846243243013200,2,628600,
58,1,368300,846243243235100,2,1080200,
58,2,405700,846243243525300,1,1672600,
58,1,368300,846243243784000,3,546200,
58,3,335600,846243244125500,3,1109100,
58,4,230400,846243244413800,2,1626700,
58,3,335600,846243244729800,4,601300,
58,1,368300,846243244955000,4,1168200,
58,2,405700,846243245186400,2,1658600,
58,1,368300,846243245460500,5,502500,
58,3,335600,846243245703000,5,970400,
58,4,230400,846243245943200,3,1526700,
58,3,335600,846243246200000,6,494500,
58,1,368300,846243246521100,6,1058000,
58,2,405700,846243246888700,3,1699600,
58,1,368300,846243247124600,7,600600,
58,3,335600,846243247343700,7,1140800,
58,4,230400,846243247607000,4,1661200,
58,3,335600,846243247870000,8,523400,
58,1,368300,846243248128200,8,1000400,
58,2,405700,846243248343200,4,1451900,
58,1,368300,846243248639600,9,508600,
58,3,335600,846243248936700,9,1064000,
58,4,230400,846243249182000,5,1572200,
58,3,335600,846243249475100,10,536000,
58,1,368300,846243249715500,10,1073200,
58,2,405700,846243249940200,5,1594100,
58,1,368300,846243250160500,11,435100,
58,3,335600,846243250432600,11,940200,
58,4,230400,846243250669200,6,1484500,
58,3,335600,846243250944200,12,509000,
58,1,368300,846243251173500,12,1010500,
58,2,405700,846243251429000,6,1486500,
58,1,368300,846243251669500,13,493300,
58,3,335600,846243251950100,13,1003500,
58,4,230400,846243252201500,7,1529800,
58,3,335600,846243252478600,14,526100,
58,1,368300,846243252691500,14,1019500,
58,2,405700,846243252995100,7,1563400,
58,4,230400,846243253224500,8,1020400,
58,2,405700,846243253513300,8,515900,
58,4,230400,846243253737300,9,510200,
58,2,405700,846243253954000,9,437800,
