experimento,hilo,tiempo_obtener_logger_ns,timestamp_ns,mensaje,tiempo_escritura_ns,tiempo_total_registro_ns
53,3,419600,848008864936500,4,1551600,
53,2,445800,848008865232700,9,591600,
53,1,458300,848008865485800,9,1087800,
53,4,295700,848008865724100,5,1558900,
53,1,458300,848008866015600,10,527100,
53,2,445800,848008866263500,10,1028200,
53,3,419600,848008866523000,5,1584200,
53,2,445800,848008866730700,11,456900,
53,1,458300,848008866926600,11,893400,
53,4,295700,848008867140900,6,1414200,
53,1,458300,848008867348200,12,419500,
53,2,445800,848008867594200,12,860800,
53,3,419600,848008867808200,6,1282500,
53,2,445800,848008868022900,13,426200,
53,1,458300,848008868293900,13,943200,
53,4,295700,848008868553800,7,1410300,
53,1,458300,848008868783400,14,486900,
53,2,445800,848008869040200,14,1014800,
53,3,419600,848008869317300,7,1506400,
53,4,295700,848008869516200,8,960000,
53,3,419600,848008869700400,8,380600,
53,4,295700,848008869901400,9,382600,
53,3,419600,848008870191400,9,488700,
53,4,295700,848008870500200,10,596500,
53,3,419600,848008870737900,10,544100,
53,4,295700,848008871008100,11,498400,
53,3,419600,848008871254100,11,506600,
53,4,295700,848008871529700,12,519200,
53,3,419600,848008871768200,12,484300,
53,4,295700,848008872007200,13,474800,
53,3,419600,848008872234300,13,463300,
53,4,295700,848008872445700,14,436100,
53,3,419600,848008872675300,14,438700,
53,1,458300,,,TOTAL,,35091300
53,2,445800,,,TOTAL,,35337000
53,3,419600,,,TOTAL,,38955400
53,4,295700,,,TOTAL,,38753400
54,1,575700,848009025741900,0,20784100,
54,2,649400,848009026122700,0,21071300,
54,3,538800,848009026541200,0,21523700,
54,4,432500,848009026811400,0,21829300,
54,3,538800,848009027112700,1,566800,
54,2,649400,848009027380500,1,889100,
54,1,575700,848009027689200,1,1203100,
54,2,649400,848009027983400,2,599900,
54,3,538800,848009028224600,2,1109500,
54,4,432500,848009028525500,1,1709200,
54,3,538800,848009028752500,3,525200,
54,2,649400,848009029011800,3,1026000,
54,1,575700,848009029263600,2,1571500,
54,2,649400,848009029534900,4,520400,
54,3,538800,848009029761500,4,1007100,
54,4,432500,848009029985000,2,1456900,
54,3,538800,848009030251200,5,487300,
54,2,649400,848009030479600,5,942100,
54,1,575700,848009030709100,3,1443400,
54,2,649400,848009030992700,6,510400,
54,3,538800,848009031244800,6,990900,
54,4,432500,848009031538600,3,1551200,
54,3,538800,848009031805500,7,558200,
54,2,649400,848009032052000,7,1056600,
54,1,575700,848009032284400,4,1573200,
54,2,649400,848009032522600,8,467900,
54,3,538800,848009032825600,8,1017800,
54,4,432500,848009033055000,4,1513900,
54,3,538800,848009033340300,9,512200,
54,2,649400,848009033573700,9,1048400,
54,1,575700,848009033795800,5,1508800,
54,2,649400,848009034022600,10,446300,
54,3,538800,848009034274500,10,931700,
54,4,432500,848009034478900,5,1421500,
54,3,538800,848009034729300,11,447100,
54,3,538800,848009034980300,12,248500,
54,2,649400,848009035270000,11,1233300,
54,1,575700,848009035534500,6,1736100,
54,1,575700,848009035799400,7,262000,
54,2,649400,848009036041700,12,769300,
54,3,538800,848009036373300,13,1390800,
54,4,432500,848009036632300,6,2150900,
54,3,538800,848009036944800,14,569100,
54,2,649400,848009037268100,13,1223300,
54,1,575700,848009037576500,8,1774400,
54,2,649400,848009037806800,14,536100,
54,4,432500,848009038057200,7,1421900,
54,1,575700,848009038276300,9,697000,
54,4,432500,848009038569300,8,509200,
54,1,575700,848009038764200,10,484900,
54,4,432500,848009039043600,9,471700,
54,1,575700,848009039258000,11,484200,
54,4,432500,848009039525500,10,479400,
54,1,575700,848009039796100,12,535500,
54,4,432500,848009040034800,11,500400,
54,1,575700,848009040225500,13,390300,
54,4,432500,848009040520800,12,483200,
54,1,575700,848009040750600,14,523000,
54,4,432500,848009041056700,13,533500,
54,4,432500,848009041350400,14,282100,
54,1,575700,,,TOTAL,,35795900
54,2,649400,,,TOTAL,,32758300
54,3,538800,,,TOTAL,,31930300
54,4,432500,,,TOTAL,,36371100
55,2,506300,848009210962300,0,22013100,
55,4,352000,848009211278600,0,22350300,
55,1,514500,848009211662700,0,22739500,
55,3,412100,848009212003500,0,23079500,
55,4,352000,848009212254100,1,446800,
55,2,506300,848009212550600,1,743300,
55,1,514500,848009212948400,1,1141000,
55,2,506300,848009213262800,2,709600,
55,4,352000,848009213546400,2,1289700,
55,3,412100,848009213821200,1,1797900,
55,4,352000,848009214110500,3,561300,
55,2,506300,848009214452600,3,1187500,
55,1,514500,848009214752700,2,1801400,
55,2,506300,848009215004900,4,549900,
55,4,352000,848009215286400,4,1173200,
55,3,412100,848009215537100,2,1713700,
55,4,352000,848009215804900,5,516100,
55,2,506300,848009216069000,5,1061400,
55,1,514500,848009216354300,3,1599300,
55,2,506300,848009216581200,6,509400,
55,4,352000,848009216854600,6,1047200,
55,3,412100,848009217104500,3,1564800,
55,4,352000,848009217351500,7,494400,
55,2,506300,848009217611100,7,1027200,
55,1,514500,848009217841900,4,1485200,
55,2,506300,848009218059600,8,445700,
55,4,352000,848009218277500,8,922700,
55,3,412100,848009218507300,4,1400000,
55,4,352000,848009218727000,9,447500,
55,2,506300,848009218968900,9,906400,
55,1,514500,848009219199100,5,1354300,
55,2,506300,848009219466200,10,494600,
55,4,352000,848009219743300,10,1013700,
55,3,412100,848009219979700,5,1469500,
55,4,352000,848009220253400,11,501000,
55,2,506300,848009220485200,11,998500,
55,1,514500,848009220750400,6,1544800,
55,2,506300,848009221039200,12,551200,
55,4,352000,848009221276200,12,1020100,
55,3,412100,848009221510100,6,1527500,
55,4,352000,848009221773300,13,494500,
55,2,506300,848009222061500,13,1019600,
55,1,514500,848009222280400,7,1527100,
55,2,506300,848009222505600,14,441700,
55,4,352000,848009222825100,14,1049100,
55,3,412100,848009223123300,7,1610400,
55,1,514500,848009223388000,8,1104800,
55,3,412100,848009223673100,8,547500,
55,1,514500,848009223964600,9,574000,
55,3,412100,848009224210600,9,531700,
55,1,514500,848009224500800,10,533400,
55,3,412100,848009224808100,10,595400,
55,1,514500,848009225068800,11,558700,
55,3,412100,848009225399000,11,583400,
55,1,514500,848009225641800,12,570200,
55,3,412100,848009225848500,12,407000,
55,1,514500,848009226146900,13,500700,
55,3,412100,848009226467000,13,615900,
55,1,514500,848009226741600,14,592200,
55,3,412100,848009227057500,14,587800,
55,1,514500,,,TOTAL,,37821000
55,2,506300,,,TOTAL,,33559600
55,3,412100,,,TOTAL,,38136400
55,4,352000,,,TOTAL,,33899600
56,3,411100,848009416319700,0,28436500,
56,4,335000,848009416702100,0,28835100,
56,2,519500,848009417468400,0,29552700,
56,3,411100,848009418187700,1,347100,
56,3,411100,848009418486600,2,295800,
56,3,411100,848009418761300,3,271400,
56,3,411100,848009423008600,4,4244400,
56,3,411100,848009423667200,5,652500,
56,3,411100,848009424004300,6,332800,
56,3,411100,848009424279200,7,270700,
56,3,411100,848009424543300,8,259900,
56,3,411100,848009424794400,9,247700,
56,3,411100,848009425058600,10,261400,
56,3,411100,848009425349500,11,269500,
56,3,411100,848009425601900,12,249500,
56,3,411100,848009425845900,13,241200,
56,3,411100,848009426093800,14,245300,
56,1,534400,848009426909900,0,39055700,
56,1,534400,848009427168800,1,252900,
56,1,534400,848009427411900,2,240700,
56,1,534400,848009430115600,3,2701100,
56,1,534400,848009434226500,4,4103500,
56,2,519500,848009434651600,1,8001300,
56,2,519500,848009434893100,2,238900,
56,2,519500,848009435160200,3,264700,
56,2,519500,848009435408800,4,246100,
56,2,519500,848009435638300,5,227100,
56,2,519500,848009435863800,6,223500,
56,2,519500,848009436096400,7,230400,
56,2,519500,848009436319700,8,221300,
56,2,519500,848009436568700,9,246800,
56,2,519500,848009436809500,10,238400,
56,2,519500,848009437057700,11,236100,
56,2,519500,848009437285200,12,225300,
56,2,519500,848009437512800,13,225300,
56,2,519500,848009437738100,14,223000,
56,4,335000,848009438387700,1,20331200,
56,4,335000,848009449625000,2,11234800,
56,1,534400,848009450138000,5,15903100,
56,1,534400,848009450454900,6,310300,
56,1,534400,848009450731300,7,273900,
56,1,534400,848009451001100,8,267100,
56,1,534400,848009451284700,9,281100,
56,1,534400,848009451550300,10,263300,
56,1,534400,848009451808800,11,249400,
56,1,534400,848009452063400,12,252400,
56,1,534400,848009452314100,13,248600,
56,1,534400,848009452566000,14,249500,
56,4,335000,848009453595900,3,3959100,
56,4,335000,848009453855900,4,257000,
56,4,335000,848009454117600,5,259000,
56,4,335000,848009454345700,6,225700,
56,4,335000,848009454544100,7,195600,
56,4,335000,848009454805000,8,258400,
56,4,335000,848009455039300,9,201600,
56,4,335000,848009455227700,10,185400,
56,4,335000,848009455448100,11,210200,
56,4,335000,848009455639600,12,189500,
56,4,335000,848009455809600,13,168100,
56,4,335000,848009455981000,14,169900,
56,1,534400,,,TOTAL,,64714200
56,2,519500,,,TOTAL,,49824800
56,3,411100,,,TOTAL,,38213700
56,4,335000,,,TOTAL,,68115700
57,4,357200,848009642776200,0,22902000,
57,3,458500,848009643071000,0,23159800,
57,1,511500,848009643405200,0,23539700,
57,2,518300,848009643802900,0,23873700,
57,4,357200,848009644087100,1,471800,
57,1,511500,848009644361800,1,749300,
57,3,458500,848009644714200,1,1101600,
57,1,511500,848009644949600,2,581600,
57,4,357200,848009645183300,2,1094100,
57,2,518300,848009645487800,1,1675700,
57,4,357200,848009645730600,3,544600,
57,1,511500,848009645993000,3,1040800,
57,3,458500,848009646250300,2,1533300,
57,1,511500,848009646506900,4,511200,
57,4,357200,848009646750200,4,1017100,
57,2,518300,848009647002300,2,1512000,
57,4,357200,848009647242100,5,489300,
57,1,511500,848009647543800,5,1034200,
57,3,458500,848009647779300,3,1526400,
57,1,511500,848009648010300,6,458300,
57,4,357200,848009648242800,6,998100,
57,2,518300,848009648459300,3,1454300,
57,4,357200,848009648706900,7,461400,
57,1,511500,848009648950100,7,937000,
57,3,458500,848009649173000,4,1386200,
57,1,511500,848009649425000,8,472500,
57,4,357200,848009649725700,8,1016200,
57,2,518300,848009649982900,4,1520600,
57,4,357200,848009650269100,9,541100,
57,1,511500,848009650493200,9,1065500,
57,3,458500,848009650789600,5,1613900,
57,1,511500,848009651065900,10,570000,
57,4,357200,848009651266900,10,995400,
57,2,518300,848009651485000,5,1499500,
57,4,357200,848009651746500,11,471700,
57,1,511500,848009651960900,11,876900,
57,3,458500,848009652197600,6,1405400,
57,1,511500,848009652419600,12,456300,
57,4,357200,848009652633200,12,883900,
57,2,518300,848009652908200,6,1420700,
57,4,357200,848009653160200,13,524600,
57,1,511500,848009653422100,13,1000100,
57,3,458500,848009653639600,7,1439200,
57,1,511500,848009653913500,14,489100,
57,4,357200,848009654185700,14,1022900,
57,2,518300,848009654419600,7,1508800,
57,3,458500,848009654688500,8,1046300,
57,2,518300,848009654906500,8,484400,
57,3,458500,848009655174100,9,483100,
57,2,518300,848009655383200,9,474100,
57,3,458500,848009655615300,10,439000,
57,2,518300,848009655855400,10,469700,
57,3,458500,848009656084300,11,460600,
57,2,518300,848009656390200,11,527900,
57,3,458500,848009656603400,12,516400,
57,3,458500,848009656818200,13,212200,
57,2,518300,848009657014800,12,592400,
57,3,458500,848009657208000,14,387600,
57,2,518300,848009657420800,13,403600,
57,2,518300,848009657592100,14,169100,
57,1,511500,,,TOTAL,,34050400
57,2,518300,,,TOTAL,,37665600
57,3,458500,,,TOTAL,,37300300
57,4,357200,,,TOTAL,,34314200
58,3,413600,848009824662200,0,22451800,
58,2,511300,848009825033200,0,22788700,
58,1,492500,848009825373900,0,23187800,
58,4,362000,848009825723700,0,23527600,
58,2,511300,848009826020400,1,564600,
58,1,492500,848009826347000,1,891200,
58,3,413600,848009826673300,1,1215000,
58,1,492500,848009826904900,2,555400,
58,2,511300,848009827162500,2,1139400,
58,4,362000,848009827400200,1,1672000,
58,2,511300,848009827712300,3,542700,
58,1,492500,848009827956300,3,1048600,
58,3,413600,848009828181400,2,1505600,
58,1,492500,848009828473100,4,514000,
58,2,511300,848009828747900,4,1032900,
58,4,362000,848009829052400,2,1649400,
58,2,511300,848009829343900,5,593200,
58,1,492500,848009829591500,5,1116000,
58,3,413600,848009829827700,3,1643700,
58,1,492500,848009830135700,6,541400,
58,2,511300,848009830428900,6,1082500,
58,4,362000,848009830684700,3,1629700,
58,2,511300,848009830901200,7,469800,
58,1,492500,848009831156900,7,1018400,
58,3,413600,848009831372800,4,1542400,
58,1,492500,848009831602400,8,442800,
58,2,511300,848009831844000,8,940600,
58,4,362000,848009832115000,4,1427600,
58,2,511300,848009832424300,9,577500,
58,1,492500,848009832667300,9,1062300,
58,3,413600,848009832917300,5,1541900,
58,1,492500,848009833230500,10,560400,
58,2,511300,848009833480000,10,1052900,
58,4,362000,848009833717800,5,1600100,
58,2,511300,848009834040700,11,552500,
58,1,492500,848009834295300,11,1027600,
58,3,413600,848009834624400,6,1704400,
58,1,492500,848009834876300,12,578300,
58,2,511300,848009835146700,12,1103300,
58,4,362000,848009835446300,6,1725700,
58,2,511300,848009835703700,13,554000,
58,1,492500,848009835941500,13,1062500,
58,3,413600,848009836215500,7,1588200,
58,1,492500,848009836480600,14,536100,
58,2,511300,848009836718000,14,1011700,
58,4,362000,848009837049700,7,1600200,
58,3,413600,848009837363500,8,1145700,
58,3,413600,848009837684200,9,317700,
58,4,362000,848009837922600,8,870100,
58,3,413600,848009838203100,10,516200,
58,4,362000,848009838475500,9,550000,
58,3,413600,848009838701000,11,487800,
58,4,362000,848009838956900,10,478600,
58,3,413600,848009839299900,12,596300,
58,4,362000,848009839536300,11,570700,
58,3,413600,848009839758500,13,424700,
58,4,362000,848009840143300,12,604100,
58,3,413600,848009840374800,14,613500,
58,4,362000,848009840685400,13,539200,
58,4,362000,848009840890500,14,203100,
58,1,492500,,,TOTAL,,34297500
58,2,511300,,,TOTAL,,34476700
58,3,413600,,,TOTAL,,38167200
58,4,362000,,,TOTAL,,38696200
59,2,512000,848010030836800,0,27985200,
59,4,344800,848010031185300,0,28394000,
59,1,471500,848010031576600,0,28809200,
59,3,413800,848010031860400,0,29034600,
59,4,344800,848010032090000,1,440200,
59,2,512000,848010032402000,1,752900,
59,1,471500,848010032771500,1,1122400,
59,1,471500,848010033162000,2,387200,
59,2,512000,848010033420600,2,1016200,
59,4,344800,848010033665200,2,1572500,
59,3,413800,848010033947500,1,2081700,
59,4,344800,848010034245500,3,577600,
59,2,512000,848010034476200,3,1052600,
59,1,471500,848010034732600,3,1568000,
59,2,512000,848010034975800,4,496600,
59,4,344800,848010035188400,4,940100,
59,3,413800,848010035386300,2,1435800,
59,4,344800,848010035580500,5,389200,
59,2,512000,848010035918900,5,936400,
59,1,471500,848010036216200,4,1481500,
59,2,512000,848010036567100,6,645200,
59,4,344800,848010036864400,6,1282100,
59,4,344800,848010037154200,7,287200,
59,3,413800,848010037459700,3,2071100,
59,4,344800,848010037721200,8,564400,
59,2,512000,848010037948800,7,1379000,
59,1,471500,848010038153200,5,1934200,
59,2,512000,848010038335300,8,383600,
59,4,344800,848010038669500,9,945300,
59,3,413800,848010038926100,4,1463100,
59,4,344800,848010039232300,10,559800,
59,2,512000,848010039457500,9,1120200,
59,1,471500,848010039711800,6,1556000,
59,2,512000,848010039907400,10,447000,
59,4,344800,848010040092100,11,838700,
59,3,413800,848010040282100,5,1352800,
59,4,344800,848010040620200,12,525400,
59,2,512000,848010040902800,11,983800,
59,2,512000,848010041144000,12,229400,
59,1,471500,848010041403100,7,1688600,
59,2,512000,848010041639500,13,492700,
59,4,344800,848010041875100,13,1252200,
59,3,413800,848010042189000,6,1904200,
59,4,344800,848010042420100,14,542900,
59,2,512000,848010042647600,14,1005200,
59,1,471500,848010042877600,8,1467700,
59,3,413800,848010043090800,7,899100,
59,1,471500,848010043333700,9,453600,
59,3,413800,848010043628600,8,535100,
59,1,471500,848010043825000,10,488600,
59,3,413800,848010044006200,9,375000,
59,3,413800,848010044209800,10,201600,
59,1,471500,848010044438400,11,602300,
59,3,413800,848010044694100,11,475800,
59,1,471500,848010044947800,12,506600,
59,3,413800,848010045224800,12,493600,
59,1,471500,848010045495100,13,544400,
59,3,413800,848010045756200,13,528800,
59,1,471500,848010045992400,14,494700,
59,3,413800,848010046235800,14,476900,
59,1,471500,,,TOTAL,,43228000
59,2,512000,,,TOTAL,,39798300
59,3,413800,,,TOTAL,,43412800
59,4,344800,,,TOTAL,,39631100
60,4,413900,848010225958900,0,23284000,
60,1,545400,848010226255200,0,23606500,
60,2,617200,848010226620700,0,23881000,
60,3,508700,848010227025600,0,24314800,
60,2,617200,848010227318400,1,432100,
60,4,413900,848010227535800,1,667500,
60,1,545400,848010227802300,1,934300,
60,4,413900,848010228105600,2,567100,
60,2,617200,848010228324700,2,1003700,
60,3,508700,848010228625500,1,1595000,
60,2,617200,848010228843100,3,516000,
60,4,413900,848010229110800,3,1002600,
60,1,545400,848010229381300,2,1576900,
60,4,413900,848010229660800,4,547700,
60,2,617200,848010229867700,4,1021900,
60,3,508700,848010230134800,2,1506600,
60,2,617200,848010230335500,5,465300,
60,4,413900,848010230619200,5,956200,
60,1,545400,848010230882500,3,1498600,
60,4,413900,848010231157200,6,535600,
60,2,617200,848010231394300,6,1056200,
60,3,508700,848010231691400,3,1554300,
60,2,617200,848010231913200,7,516300,
60,4,413900,848010232115600,7,952000,
60,1,545400,848010232301100,4,1415900,
60,4,413900,848010232588300,8,470000,
60,2,617200,848010232786800,8,871200,
60,3,508700,848010232997700,4,1303500,
60,2,617200,848010233290200,9,500700,
60,4,413900,848010233482200,9,891300,
60,1,545400,848010233660500,5,1356700,
60,4,413900,848010233954100,10,469300,
60,2,617200,848010234156700,10,860400,
60,3,508700,848010234358000,5,1358000,
60,2,617200,848010234595600,11,432500,
60,4,413900,848010234868800,11,899700,
60,1,545400,848010235070200,6,1407100,
60,4,413900,848010235351800,12,480500,
60,2,617200,848010235627400,12,1029500,
60,3,508700,848010235844800,6,1484600,
60,2,617200,848010236078500,13,448400,
60,4,413900,848010236328600,13,974100,
60,1,545400,848010236525200,7,1452400,
60,4,413900,848010236746400,14,414900,
60,2,617200,848010237020500,14,939200,
60,3,508700,848010237227700,7,1380300,
60,1,545400,848010237417900,8,889800,
60,3,508700,848010237690500,8,460100,
60,1,545400,848010237912800,9,492300,
60,3,508700,848010238129400,9,436500,
60,1,545400,848010238387700,10,472000,
60,3,508700,848010238631800,10,499900,
60,1,545400,848010238834600,11,437700,
60,3,508700,848010239042300,11,401400,
60,1,545400,848010239248000,12,411000,
60,3,508700,848010239498700,12,431100,
60,1,545400,848010239697800,13,447000,
60,3,508700,848010239907600,13,406300,
60,1,545400,848010240118100,14,417700,
60,3,508700,848010240392800,14,482900,
60,1,545400,,,TOTAL,,37471900
60,2,617200,,,TOTAL,,34284000
60,3,508700,,,TOTAL,,37684000
60,4,413900,,,TOTAL,,34074500
61,4,376700,848010411677700,0,24253200,
61,3,424400,848010411979000,0,24539500,
61,2,525500,848010412320400,0,24846500,
61,1,506900,848010412645300,0,25231100,
61,2,525500,848010412919500,1,435600,
61,4,376700,848010413245700,1,761600,
61,3,424400,848010413543200,1,1059100,
61,4,376700,848010413887700,2,639600,
61,2,525500,848010414099700,2,1177200,
61,1,506900,848010414356000,1,1706000,
61,2,525500,848010414601000,3,498700,
61,4,376700,848010414866400,3,976000,
61,3,424400,848010415171700,2,1625800,
61,4,376700,848010415463200,4,594100,
61,2,525500,848010415744300,4,1140800,
61,1,506900,848010415981000,2,1622200,
61,2,525500,848010416272900,5,525900,
61,4,376700,848010416533500,5,1067500,
61,3,424400,848010416778600,3,1604100,
61,4,376700,848010417013100,6,476900,
61,2,525500,848010417309200,6,1033600,
61,1,506900,848010417530500,3,1546900,
61,2,525500,848010417821000,7,509300,
61,4,376700,848010418043900,7,1028100,
61,3,424400,848010418322300,4,1540900,
61,4,376700,848010418529000,8,482400,
61,2,525500,848010418735500,8,912100,
61,1,506900,848010418949700,4,1416600,
61,2,525500,848010419239900,9,501600,
61,4,376700,848010419493600,9,961800,
61,3,424400,848010419729300,5,1404100,
61,4,376700,848010420018300,10,522200,
61,2,525500,848010420222100,10,977300,
61,1,506900,848010420468700,5,1516200,
61,2,525500,848010420745100,11,509700,
61,4,376700,848010420996900,11,961200,
61,3,424400,848010421263600,6,1531600,
61,4,376700,848010421497100,12,497300,
61,2,525500,848010421706800,12,958800,
61,1,506900,848010422004100,6,1532600,
61,2,525500,848010422223300,13,513600,
61,4,376700,848010422443200,13,943100,
61,4,376700,848010422662600,14,216700,
61,3,424400,848010422952600,7,1686200,
61,2,525500,848010423277600,14,1040300,
61,1,506900,848010423574200,7,1567300,
61,3,424400,848010423858700,8,903500,
61,1,506900,848010424075800,8,498300,
61,1,506900,848010424301000,9,222600,
61,3,424400,848010424596300,9,735100,
61,3,424400,848010424844100,10,245100,
61,1,506900,848010425162400,10,858600,
61,3,424400,848010425441200,11,584300,
61,1,506900,848010425758000,11,585400,
61,3,424400,848010426091000,12,647200,
61,1,506900,848010426278200,12,517900,
61,1,506900,848010426553700,13,273000,
61,3,424400,848010426814400,13,718000,
61,3,424400,848010427061200,14,244400,
61,1,506900,848010427309100,14,752700,
61,1,506900,,,TOTAL,,39898100
61,2,525500,,,TOTAL,,35806400
61,3,424400,,,TOTAL,,39624100
61,4,376700,,,TOTAL,,35241300
62,2,550600,848010640680000,0,21027500,
62,3,454000,848010640956000,0,21327600,
62,1,493400,848010641392900,0,21818600,
62,4,332700,848010641666200,0,22077700,
62,3,454000,848010641930800,1,505400,
62,2,550600,848010642180300,1,755800,
62,1,493400,848010642548200,1,1120400,
62,2,550600,848010642774800,2,591900,
62,3,454000,848010643031100,2,1097700,
62,4,332700,848010643324100,1,1653300,
62,3,454000,848010643535700,3,501800,
62,2,550600,848010643782900,3,1005400,
62,1,493400,848010644082300,2,1531700,
62,2,550600,848010644311900,4,526300,
62,3,454000,848010644510400,4,972100,
62,4,332700,848010644723800,2,1397400,
62,3,454000,848010644934800,5,421900,
62,2,550600,848010645211000,5,896700,
62,1,493400,848010645421900,3,1336800,
62,2,550600,848010645626200,6,412300,
62,3,454000,848010645828300,6,891000,
62,4,332700,848010646026700,3,1300200,
62,3,454000,848010646259100,7,428300,
62,2,550600,848010646488600,7,859800,
62,1,493400,848010646708400,4,1284000,
62,2,550600,848010646898600,8,407500,
62,3,454000,848010647140500,8,878800,
62,4,332700,848010647350300,4,1321000,
62,3,454000,848010647581100,9,437800,
62,2,550600,848010647815800,9,914300,
62,1,493400,848010648045700,5,1334700,
62,2,550600,848010648264500,10,446100,
62,3,454000,848010648453800,10,870100,
62,4,332700,848010648672500,5,1319600,
62,3,454000,848010648869500,11,408100,
62,2,550600,848010649081900,11,801000,
62,1,493400,848010649318900,6,1270400,
62,2,550600,848010649589900,12,505400,
62,3,454000,848010649841400,12,969600,
62,4,332700,848010650135000,6,1459900,
62,3,454000,848010650333500,13,489700,
62,2,550600,848010650602100,13,1009400,
62,1,493400,848010650821500,7,1499900,
62,2,550600,848010651043700,14,438900,
62,3,454000,848010651332500,14,992900,
62,4,332700,848010651549700,7,1405800,
62,1,493400,848010651768500,8,944300,
62,4,332700,848010651969900,8,417900,
62,1,493400,848010652165500,9,394500,
62,4,332700,848010652367600,9,395100,
62,1,493400,848010652607000,10,439200,
62,4,332700,848010652857800,10,487900,
62,1,493400,848010653084900,11,469400,
62,4,332700,848010653309700,11,444100,
62,1,493400,848010653522900,12,435400,
62,4,332700,848010653702500,12,352700,
62,1,493400,848010653905400,13,379500,
62,4,332700,848010654133300,13,428400,
62,4,332700,848010654337400,14,201300,
62,1,493400,848010654625700,14,717800,
62,1,493400,,,TOTAL,,35053300
62,2,550600,,,TOTAL,,31393900
62,3,454000,,,TOTAL,,31707500
62,4,332700,,,TOTAL,,34751200
63,1,758800,848010852202100,0,20312100,
63,3,790100,848010852556000,0,20596000,
63,2,665600,848010852872000,0,20948300,
63,4,574900,848010853155500,0,21265100,
63,1,758800,848010853448300,1,492800,
63,3,790100,848010853705200,1,751200,
63,2,665600,848010853987100,1,1031700,
63,3,790100,848010854241000,2,533000,
63,1,758800,848010854556700,2,1106000,
63,4,574900,848010854836200,1,1676100,
63,1,758800,848010855128000,3,568900,
63,3,790100,848010855390800,3,1147300,
63,2,665600,848010855644800,2,1654800,
63,3,790100,848010855960400,4,567000,
63,1,758800,848010856204500,4,1074100,
63,4,574900,848010856445600,2,1606800,
63,1,758800,848010856723200,5,516700,
63,3,790100,848010856963500,5,1000500,
63,2,665600,848010857201400,3,1554000,
63,3,790100,848010857447300,6,481200,
63,1,758800,848010857794400,6,1068800,
63,4,574900,848010858050500,3,1602200,
63,1,758800,848010858391300,7,594200,
63,3,790100,848010858605400,7,1155200,
63,2,665600,848010858827600,4,1623700,
63,3,790100,848010859055800,8,447800,
63,1,758800,848010859340200,8,946300,
63,4,574900,848010859599600,4,1546300,
63,1,758800,848010859891800,9,548900,
63,3,790100,848010860142700,9,1084400,
63,2,665600,848010860384500,5,1554500,
63,3,790100,848010860589400,10,443900,
63,1,758800,848010860796300,10,902100,
63,4,574900,848010861098500,5,1496300,
63,1,758800,848010861318200,11,512200,
63,3,790100,848010861515000,11,912000,
63,2,665600,848010861783300,6,1396400,
63,3,790100,848010861996300,12,478800,
63,1,758800,848010862204100,12,883200,
63,4,574900,848010862449500,6,1348300,
63,1,758800,848010862668500,13,462000,
63,3,790100,848010862880900,13,881900,
63,2,665600,848010863130000,7,1344300,
63,3,790100,848010863445800,14,548000,
63,1,758800,848010863732200,14,1061200,
63,4,574900,848010863967300,7,1515500,
63,2,665600,848010864199800,8,1067400,
63,4,574900,848010864406600,8,436800,
63,2,665600,848010864598200,9,396000,
63,4,574900,848010864797100,9,387900,
63,2,665600,848010865021700,10,420800,
63,4,574900,848010865238000,10,438100,
63,2,665600,848010865505800,11,476100,
63,4,574900,848010865795000,11,549300,
63,2,665600,848010866070900,12,563000,
63,4,574900,848010866284000,12,462300,
63,2,665600,848010866499600,13,424500,
63,4,574900,848010866705300,13,419100,
63,2,665600,848010866909700,14,407700,
63,4,574900,848010867181200,14,473400,
63,1,758800,,,TOTAL,,31845000
63,2,665600,,,TOTAL,,34988400
63,3,790100,,,TOTAL,,31488500
63,4,574900,,,TOTAL,,35293400
64,3,461100,848011035221400,0,21763500,
64,4,355300,848011035523900,0,22097600,
64,2,566200,848011035861000,0,22376500,
64,1,516900,848011036166700,0,22757200,
64,3,461100,848011036423400,1,385400,
64,2,566200,848011036648800,1,610800,
64,4,355300,848011036947500,1,909600,
64,2,566200,848011037246100,2,594600,
64,3,461100,848011037484300,2,1058400,
64,1,516900,848011037736000,1,1564900,
64,3,461100,848011038002100,3,515000,
64,2,566200,848011038264700,3,1015900,
64,4,355300,848011038529600,2,1579200,
64,2,566200,848011038826400,4,558900,
64,3,461100,848011039059700,4,1055000,
64,1,516900,848011039301700,2,1563000,
64,3,461100,848011039538600,5,476800,
64,2,566200,848011039773900,5,944700,
64,4,355300,848011040042700,3,1510400,
64,2,566200,848011040356100,6,579600,
64,3,461100,848011040589000,6,1047900,
64,1,516900,848011040829900,3,1525200,
64,3,461100,848011041072100,7,480600,
64,2,566200,848011041309500,7,951000,
64,4,355300,848011041568000,4,1522800,
64,2,566200,848011041804400,8,492300,
64,3,461100,848011042047100,8,972400,
64,1,516900,848011042304900,4,1472400,
64,3,461100,848011042548800,9,499000,
64,2,566200,848011042803900,9,996800,
64,4,355300,848011043019900,5,1449300,
64,2,566200,848011043265600,10,458900,
64,3,461100,848011043546800,10,995500,
64,1,516900,848011043791000,5,1483400,
64,3,461100,848011044043600,11,488000,
64,2,566200,848011044307000,11,1022600,
64,4,355300,848011044599200,6,1576500,
64,2,566200,848011044869300,12,559600,
64,3,461100,848011045109600,12,1063300,
